2023-07-04 11:30:30,432 INFO    Thread-12 (_run_job):20203 [wandb_setup.py:_flush():76] Current SDK version is 0.15.4
2023-07-04 11:30:30,433 INFO    Thread-12 (_run_job):20203 [wandb_setup.py:_flush():76] Configure stats pid to 20203
2023-07-04 11:30:30,433 INFO    Thread-12 (_run_job):20203 [wandb_setup.py:_flush():76] Loading settings from /home/zhangx18/.config/wandb/settings
2023-07-04 11:30:30,433 INFO    Thread-12 (_run_job):20203 [wandb_setup.py:_flush():76] Loading settings from /scratch/work/zhangx18/reproduced-nam/mynam/wandb/settings
2023-07-04 11:30:30,433 INFO    Thread-12 (_run_job):20203 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'nam-sweep-fig-test', 'entity': 'xinyu-zhang', 'root_dir': '/scratch/work/zhangx18/reproduced-nam/mynam', 'sweep_id': '3b23zqwc', 'run_id': '6z0ty21j', 'sweep_param_path': '/scratch/work/zhangx18/reproduced-nam/mynam/wandb/sweep-3b23zqwc/config-6z0ty21j.yaml'}
2023-07-04 11:30:30,433 INFO    Thread-12 (_run_job):20203 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2023-07-04 11:30:30,434 INFO    Thread-12 (_run_job):20203 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2023-07-04 11:30:30,434 INFO    Thread-12 (_run_job):20203 [wandb_init.py:_log_setup():507] Logging user logs to /scratch/work/zhangx18/reproduced-nam/mynam/wandb/run-20230704_113030-6z0ty21j/logs/debug.log
2023-07-04 11:30:30,434 INFO    Thread-12 (_run_job):20203 [wandb_init.py:_log_setup():508] Logging internal logs to /scratch/work/zhangx18/reproduced-nam/mynam/wandb/run-20230704_113030-6z0ty21j/logs/debug-internal.log
2023-07-04 11:30:30,434 INFO    Thread-12 (_run_job):20203 [wandb_init.py:_jupyter_setup():453] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x2b94b756f3a0>
2023-07-04 11:30:30,435 INFO    Thread-12 (_run_job):20203 [wandb_init.py:init():547] calling init triggers
2023-07-04 11:30:30,435 INFO    Thread-12 (_run_job):20203 [wandb_init.py:init():554] wandb.init called with sweep_config: {'lr': 0.009633130679693626}
config: {}
2023-07-04 11:30:30,435 INFO    Thread-12 (_run_job):20203 [wandb_init.py:init():596] starting backend
2023-07-04 11:30:30,435 INFO    Thread-12 (_run_job):20203 [wandb_init.py:init():600] setting up manager
